sku_id,forecast_horizon_week,forecast_week,forecast_week_end,forecast_demand,selected_model,forecast_generated_from_week,future_promo_flag_assumption
SKU10133,2,2025-01-06,2025-01-12,14.492410387575896,HistGradientBoosting,2024-12-23,0
SKU10134,2,2025-01-06,2025-01-12,12.464078314116637,HistGradientBoosting,2024-12-23,0
SKU10135,2,2025-01-06,2025-01-12,15.403128759067064,HistGradientBoosting,2024-12-23,0
SKU10136,2,2025-01-06,2025-01-12,52.72388333981146,HistGradientBoosting,2024-12-23,0
SKU10137,2,2025-01-06,2025-01-12,73.03075905342484,HistGradientBoosting,2024-12-23,0
SKU10138,2,2025-01-06,2025-01-12,169.74074167334715,HistGradientBoosting,2024-12-23,0
SKU10139,2,2025-01-06,2025-01-12,21.051588569197925,HistGradientBoosting,2024-12-23,0
SKU10140,2,2025-01-06,2025-01-12,192.31713526574714,HistGradientBoosting,2024-12-23,0
SKU10141,2,2025-01-06,2025-01-12,146.32824943573195,HistGradientBoosting,2024-12-23,0
SKU10142,2,2025-01-06,2025-01-12,30.376028169841305,HistGradientBoosting,2024-12-23,0
SKU10143,2,2025-01-06,2025-01-12,333.69674580890904,HistGradientBoosting,2024-12-23,0
SKU10144,2,2025-01-06,2025-01-12,966.4152842329221,HistGradientBoosting,2024-12-23,0
SKU10145,2,2025-01-06,2025-01-12,13.241021581118767,HistGradientBoosting,2024-12-23,0
SKU10146,2,2025-01-06,2025-01-12,29.13850859939925,HistGradientBoosting,2024-12-23,0
SKU10147,2,2025-01-06,2025-01-12,270.9963597057434,HistGradientBoosting,2024-12-23,0
SKU10148,2,2025-01-06,2025-01-12,118.62979664454824,HistGradientBoosting,2024-12-23,0
SKU10149,2,2025-01-06,2025-01-12,13.56163794982781,HistGradientBoosting,2024-12-23,0
SKU10000,3,2025-01-13,2025-01-19,123.13649902327133,HistGradientBoosting,2024-12-23,0
SKU10001,3,2025-01-13,2025-01-19,41.32715041435141,HistGradientBoosting,2024-12-23,0
SKU10002,3,2025-01-13,2025-01-19,166.1099652288142,HistGradientBoosting,2024-12-23,0
SKU10003,3,2025-01-13,2025-01-19,156.63486222550662,HistGradientBoosting,2024-12-23,0
SKU10004,3,2025-01-13,2025-01-19,16.34614539395009,HistGradientBoosting,2024-12-23,0
SKU10005,3,2025-01-13,2025-01-19,20.4307877474368,HistGradientBoosting,2024-12-23,0
SKU10006,3,2025-01-13,2025-01-19,70.44812743197954,HistGradientBoosting,2024-12-23,0
SKU10007,3,2025-01-13,2025-01-19,26.303040001765293,HistGradientBoosting,2024-12-23,0
SKU10008,3,2025-01-13,2025-01-19,22.646275938607015,HistGradientBoosting,2024-12-23,0
SKU10009,3,2025-01-13,2025-01-19,58.31980655796158,HistGradientBoosting,2024-12-23,0
SKU10010,3,2025-01-13,2025-01-19,40.1291533603711,HistGradientBoosting,2024-12-23,0
SKU10011,3,2025-01-13,2025-01-19,57.949106102807576,HistGradientBoosting,2024-12-23,0
SKU10012,3,2025-01-13,2025-01-19,46.86998515241411,HistGradientBoosting,2024-12-23,0
SKU10013,3,2025-01-13,2025-01-19,82.98393137914996,HistGradientBoosting,2024-12-23,0
SKU10014,3,2025-01-13,2025-01-19,50.042467579024624,HistGradientBoosting,2024-12-23,0
SKU10015,3,2025-01-13,2025-01-19,96.21153040443257,HistGradientBoosting,2024-12-23,0
SKU10016,3,2025-01-13,2025-01-19,19.477234229083216,HistGradientBoosting,2024-12-23,0
SKU10017,3,2025-01-13,2025-01-19,108.58770227455955,HistGradientBoosting,2024-12-23,0
SKU10018,3,2025-01-13,2025-01-19,52.04319471343581,HistGradientBoosting,2024-12-23,0
SKU10019,3,2025-01-13,2025-01-19,237.24013512819022,HistGradientBoosting,2024-12-23,0
SKU10020,3,2025-01-13,2025-01-19,54.500572862209744,HistGradientBoosting,2024-12-23,0
SKU10021,3,2025-01-13,2025-01-19,547.6723775224959,HistGradientBoosting,2024-12-23,0
SKU10022,3,2025-01-13,2025-01-19,78.31526186535442,HistGradientBoosting,2024-12-23,0
SKU10023,3,2025-01-13,2025-01-19,15.93186596562705,HistGradientBoosting,2024-12-23,0
SKU10024,3,2025-01-13,2025-01-19,144.35424916367816,HistGradientBoosting,2024-12-23,0
SKU10025,3,2025-01-13,2025-01-19,22.627734381909274,HistGradientBoosting,2024-12-23,0
SKU10026,3,2025-01-13,2025-01-19,29.89194026520325,HistGradientBoosting,2024-12-23,0
SKU10027,3,2025-01-13,2025-01-19,40.28337661370896,HistGradientBoosting,2024-12-23,0
SKU10028,3,2025-01-13,2025-01-19,83.5608838490279,HistGradientBoosting,2024-12-23,0
SKU10029,3,2025-01-13,2025-01-19,80.95467177487404,HistGradientBoosting,2024-12-23,0
SKU10030,3,2025-01-13,2025-01-19,33.92451759792523,HistGradientBoosting,2024-12-23,0
SKU10031,3,2025-01-13,2025-01-19,231.36029366442037,HistGradientBoosting,2024-12-23,0
SKU10032,3,2025-01-13,2025-01-19,17.420636323516785,HistGradientBoosting,2024-12-23,0
SKU10033,3,2025-01-13,2025-01-19,25.007239561539972,HistGradientBoosting,2024-12-23,0
SKU10034,3,2025-01-13,2025-01-19,35.57480252774327,HistGradientBoosting,2024-12-23,0
SKU10035,3,2025-01-13,2025-01-19,13.737160985898146,HistGradientBoosting,2024-12-23,0
SKU10036,3,2025-01-13,2025-01-19,49.01514014988697,HistGradientBoosting,2024-12-23,0
SKU10037,3,2025-01-13,2025-01-19,94.06008553917502,HistGradientBoosting,2024-12-23,0
SKU10038,3,2025-01-13,2025-01-19,51.48341381101953,HistGradientBoosting,2024-12-23,0
SKU10039,3,2025-01-13,2025-01-19,16.74051179213345,HistGradientBoosting,2024-12-23,0
SKU10040,3,2025-01-13,2025-01-19,43.162844746689615,HistGradientBoosting,2024-12-23,0
SKU10041,3,2025-01-13,2025-01-19,10.347520303953292,HistGradientBoosting,2024-12-23,0
SKU10042,3,2025-01-13,2025-01-19,189.76302693079145,HistGradientBoosting,2024-12-23,0
SKU10043,3,2025-01-13,2025-01-19,15.842884473786032,HistGradientBoosting,2024-12-23,0
SKU10044,3,2025-01-13,2025-01-19,60.3905065193841,HistGradientBoosting,2024-12-23,0
SKU10045,3,2025-01-13,2025-01-19,799.1254843488139,HistGradientBoosting,2024-12-23,0
SKU10046,3,2025-01-13,2025-01-19,71.00295097976104,HistGradientBoosting,2024-12-23,0
SKU10047,3,2025-01-13,2025-01-19,261.2435606080491,HistGradientBoosting,2024-12-23,0
SKU10048,3,2025-01-13,2025-01-19,15.019787387467902,HistGradientBoosting,2024-12-23,0
SKU10049,3,2025-01-13,2025-01-19,133.90250285959144,HistGradientBoosting,2024-12-23,0
SKU10050,3,2025-01-13,2025-01-19,52.65012768417167,HistGradientBoosting,2024-12-23,0
SKU10051,3,2025-01-13,2025-01-19,120.81644656811267,HistGradientBoosting,2024-12-23,0
SKU10052,3,2025-01-13,2025-01-19,13.029023235819404,HistGradientBoosting,2024-12-23,0
SKU10053,3,2025-01-13,2025-01-19,13.724167127057799,HistGradientBoosting,2024-12-23,0
SKU10054,3,2025-01-13,2025-01-19,20.90380467842628,HistGradientBoosting,2024-12-23,0
SKU10055,3,2025-01-13,2025-01-19,115.06725498973906,HistGradientBoosting,2024-12-23,0
SKU10056,3,2025-01-13,2025-01-19,202.57394858148942,HistGradientBoosting,2024-12-23,0
SKU10057,3,2025-01-13,2025-01-19,159.788432760027,HistGradientBoosting,2024-12-23,0
SKU10058,3,2025-01-13,2025-01-19,13.166552037370717,HistGradientBoosting,2024-12-23,0
SKU10059,3,2025-01-13,2025-01-19,202.76016724708523,HistGradientBoosting,2024-12-23,0
SKU10060,3,2025-01-13,2025-01-19,51.08763409590905,HistGradientBoosting,2024-12-23,0
SKU10061,3,2025-01-13,2025-01-19,42.14481593495559,HistGradientBoosting,2024-12-23,0
SKU10062,3,2025-01-13,2025-01-19,10.288322414045396,HistGradientBoosting,2024-12-23,0
SKU10063,3,2025-01-13,2025-01-19,108.2558129692362,HistGradientBoosting,2024-12-23,0
SKU10064,3,2025-01-13,2025-01-19,16.25922186178194,HistGradientBoosting,2024-12-23,0
SKU10065,3,2025-01-13,2025-01-19,72.49087190537479,HistGradientBoosting,2024-12-23,0
SKU10066,3,2025-01-13,2025-01-19,205.96589679099037,HistGradientBoosting,2024-12-23,0
SKU10067,3,2025-01-13,2025-01-19,11.615181629044613,HistGradientBoosting,2024-12-23,0
SKU10068,3,2025-01-13,2025-01-19,65.1982189944318,HistGradientBoosting,2024-12-23,0
SKU10069,3,2025-01-13,2025-01-19,23.683246623234982,HistGradientBoosting,2024-12-23,0
SKU10070,3,2025-01-13,2025-01-19,27.224169364223528,HistGradientBoosting,2024-12-23,0
SKU10071,3,2025-01-13,2025-01-19,45.91499789494298,HistGradientBoosting,2024-12-23,0
SKU10072,3,2025-01-13,2025-01-19,25.66217053790732,HistGradientBoosting,2024-12-23,0
SKU10073,3,2025-01-13,2025-01-19,133.1136178026534,HistGradientBoosting,2024-12-23,0
SKU10074,3,2025-01-13,2025-01-19,58.45036719295136,HistGradientBoosting,2024-12-23,0
SKU10075,3,2025-01-13,2025-01-19,57.37460600953974,HistGradientBoosting,2024-12-23,0
SKU10076,3,2025-01-13,2025-01-19,136.65221671332287,HistGradientBoosting,2024-12-23,0
SKU10077,3,2025-01-13,2025-01-19,70.12641757805989,HistGradientBoosting,2024-12-23,0
SKU10078,3,2025-01-13,2025-01-19,57.985525653643265,HistGradientBoosting,2024-12-23,0
SKU10079,3,2025-01-13,2025-01-19,58.500007176782546,HistGradientBoosting,2024-12-23,0
SKU10080,3,2025-01-13,2025-01-19,39.17337247042963,HistGradientBoosting,2024-12-23,0
SKU10081,3,2025-01-13,2025-01-19,30.967646950061663,HistGradientBoosting,2024-12-23,0
SKU10082,3,2025-01-13,2025-01-19,216.94402032329003,HistGradientBoosting,2024-12-23,0
SKU10083,3,2025-01-13,2025-01-19,84.3858261107791,HistGradientBoosting,2024-12-23,0
SKU10084,3,2025-01-13,2025-01-19,15.412544290153798,HistGradientBoosting,2024-12-23,0
SKU10085,3,2025-01-13,2025-01-19,64.25629970094506,HistGradientBoosting,2024-12-23,0
SKU10086,3,2025-01-13,2025-01-19,19.73232120165108,HistGradientBoosting,2024-12-23,0
SKU10087,3,2025-01-13,2025-01-19,306.4307929087338,HistGradientBoosting,2024-12-23,0
SKU10088,3,2025-01-13,2025-01-19,11.93211259205774,HistGradientBoosting,2024-12-23,0
SKU10089,3,2025-01-13,2025-01-19,28.695082904824197,HistGradientBoosting,2024-12-23,0
SKU10090,3,2025-01-13,2025-01-19,27.414645885573936,HistGradientBoosting,2024-12-23,0
SKU10091,3,2025-01-13,2025-01-19,63.87671640426498,HistGradientBoosting,2024-12-23,0
SKU10092,3,2025-01-13,2025-01-19,181.98557912600026,HistGradientBoosting,2024-12-23,0
SKU10093,3,2025-01-13,2025-01-19,27.721405881151604,HistGradientBoosting,2024-12-23,0
SKU10094,3,2025-01-13,2025-01-19,164.7157920117549,HistGradientBoosting,2024-12-23,0
SKU10095,3,2025-01-13,2025-01-19,23.002199520396427,HistGradientBoosting,2024-12-23,0
SKU10096,3,2025-01-13,2025-01-19,198.0786497493868,HistGradientBoosting,2024-12-23,0
SKU10097,3,2025-01-13,2025-01-19,11.457754572727648,HistGradientBoosting,2024-12-23,0
SKU10098,3,2025-01-13,2025-01-19,19.545681636821328,HistGradientBoosting,2024-12-23,0
SKU10099,3,2025-01-13,2025-01-19,104.42335429608505,HistGradientBoosting,2024-12-23,0
SKU10100,3,2025-01-13,2025-01-19,1935.8208066072748,HistGradientBoosting,2024-12-23,0
SKU10101,3,2025-01-13,2025-01-19,232.50898031129807,HistGradientBoosting,2024-12-23,0
SKU10102,3,2025-01-13,2025-01-19,99.03022534358423,HistGradientBoosting,2024-12-23,0
SKU10103,3,2025-01-13,2025-01-19,318.8582062528107,HistGradientBoosting,2024-12-23,0
SKU10104,3,2025-01-13,2025-01-19,8.041140660384135,HistGradientBoosting,2024-12-23,0
SKU10105,3,2025-01-13,2025-01-19,553.7012939639128,HistGradientBoosting,2024-12-23,0
SKU10106,3,2025-01-13,2025-01-19,46.80348288785216,HistGradientBoosting,2024-12-23,0
SKU10107,3,2025-01-13,2025-01-19,117.0190873245591,HistGradientBoosting,2024-12-23,0
SKU10108,3,2025-01-13,2025-01-19,176.60517898316365,HistGradientBoosting,2024-12-23,0
SKU10109,3,2025-01-13,2025-01-19,109.47433840539553,HistGradientBoosting,2024-12-23,0
SKU10110,3,2025-01-13,2025-01-19,62.02198206344918,HistGradientBoosting,2024-12-23,0
SKU10111,3,2025-01-13,2025-01-19,60.469090349380046,HistGradientBoosting,2024-12-23,0
SKU10112,3,2025-01-13,2025-01-19,197.31574536023663,HistGradientBoosting,2024-12-23,0
SKU10113,3,2025-01-13,2025-01-19,16.549068914444764,HistGradientBoosting,2024-12-23,0
SKU10114,3,2025-01-13,2025-01-19,545.4787074199312,HistGradientBoosting,2024-12-23,0
SKU10115,3,2025-01-13,2025-01-19,113.74572598824793,HistGradientBoosting,2024-12-23,0
SKU10116,3,2025-01-13,2025-01-19,15.434163570537546,HistGradientBoosting,2024-12-23,0
SKU10117,3,2025-01-13,2025-01-19,194.8782316049777,HistGradientBoosting,2024-12-23,0
SKU10118,3,2025-01-13,2025-01-19,67.10361505866454,HistGradientBoosting,2024-12-23,0
SKU10119,3,2025-01-13,2025-01-19,92.1757986647287,HistGradientBoosting,2024-12-23,0
SKU10120,3,2025-01-13,2025-01-19,149.63408712708147,HistGradientBoosting,2024-12-23,0
SKU10121,3,2025-01-13,2025-01-19,14.873314855694106,HistGradientBoosting,2024-12-23,0
SKU10122,3,2025-01-13,2025-01-19,43.07700675526533,HistGradientBoosting,2024-12-23,0
SKU10123,3,2025-01-13,2025-01-19,322.4987772588926,HistGradientBoosting,2024-12-23,0
SKU10124,3,2025-01-13,2025-01-19,23.53282631605425,HistGradientBoosting,2024-12-23,0
SKU10125,3,2025-01-13,2025-01-19,66.05776504597097,HistGradientBoosting,2024-12-23,0
SKU10126,3,2025-01-13,2025-01-19,40.993115598958866,HistGradientBoosting,2024-12-23,0
SKU10127,3,2025-01-13,2025-01-19,55.90683379251717,HistGradientBoosting,2024-12-23,0
SKU10128,3,2025-01-13,2025-01-19,50.77271191312986,HistGradientBoosting,2024-12-23,0
SKU10129,3,2025-01-13,2025-01-19,60.18564936722261,HistGradientBoosting,2024-12-23,0
SKU10130,3,2025-01-13,2025-01-19,23.275457055840786,HistGradientBoosting,2024-12-23,0
SKU10131,3,2025-01-13,2025-01-19,116.01754755463685,HistGradientBoosting,2024-12-23,0
SKU10132,3,2025-01-13,2025-01-19,14.079190150188587,HistGradientBoosting,2024-12-23,0
SKU10133,3,2025-01-13,2025-01-19,17.06586952075633,HistGradientBoosting,2024-12-23,0
SKU10134,3,2025-01-13,2025-01-19,13.47889983957387,HistGradientBoosting,2024-12-23,0
SKU10135,3,2025-01-13,2025-01-19,15.755640889429161,HistGradientBoosting,2024-12-23,0
SKU10136,3,2025-01-13,2025-01-19,50.645089285735686,HistGradientBoosting,2024-12-23,0
SKU10137,3,2025-01-13,2025-01-19,59.38908053693166,HistGradientBoosting,2024-12-23,0
SKU10138,3,2025-01-13,2025-01-19,169.2183761833125,HistGradientBoosting,2024-12-23,0
SKU10139,3,2025-01-13,2025-01-19,17.393766914641844,HistGradientBoosting,2024-12-23,0
SKU10140,3,2025-01-13,2025-01-19,208.9004598411995,HistGradientBoosting,2024-12-23,0
SKU10141,3,2025-01-13,2025-01-19,162.95397775346493,HistGradientBoosting,2024-12-23,0
SKU10142,3,2025-01-13,2025-01-19,17.485917780033688,HistGradientBoosting,2024-12-23,0
SKU10143,3,2025-01-13,2025-01-19,339.22569678377175,HistGradientBoosting,2024-12-23,0
SKU10144,3,2025-01-13,2025-01-19,952.8049636183404,HistGradientBoosting,2024-12-23,0
SKU10145,3,2025-01-13,2025-01-19,18.728454118201405,HistGradientBoosting,2024-12-23,0
SKU10146,3,2025-01-13,2025-01-19,35.36969659836278,HistGradientBoosting,2024-12-23,0
SKU10147,3,2025-01-13,2025-01-19,270.32597069838675,HistGradientBoosting,2024-12-23,0
SKU10148,3,2025-01-13,2025-01-19,117.53653689548692,HistGradientBoosting,2024-12-23,0
SKU10149,3,2025-01-13,2025-01-19,12.489816283395161,HistGradientBoosting,2024-12-23,0
SKU10000,4,2025-01-20,2025-01-26,143.460440726247,HistGradientBoosting,2024-12-23,0
SKU10001,4,2025-01-20,2025-01-26,41.917404796412725,HistGradientBoosting,2024-12-23,0
SKU10002,4,2025-01-20,2025-01-26,177.74513825498903,HistGradientBoosting,2024-12-23,0
SKU10003,4,2025-01-20,2025-01-26,160.62431196847527,HistGradientBoosting,2024-12-23,0
SKU10004,4,2025-01-20,2025-01-26,19.979936270977436,HistGradientBoosting,2024-12-23,0
SKU10005,4,2025-01-20,2025-01-26,16.181823231942914,HistGradientBoosting,2024-12-23,0
SKU10006,4,2025-01-20,2025-01-26,68.54596632059894,HistGradientBoosting,2024-12-23,0
SKU10007,4,2025-01-20,2025-01-26,41.35830152871197,HistGradientBoosting,2024-12-23,0
SKU10008,4,2025-01-20,2025-01-26,20.37448068065529,HistGradientBoosting,2024-12-23,0
SKU10009,4,2025-01-20,2025-01-26,63.435618947484585,HistGradientBoosting,2024-12-23,0
SKU10010,4,2025-01-20,2025-01-26,30.63300357403002,HistGradientBoosting,2024-12-23,0
SKU10011,4,2025-01-20,2025-01-26,64.5780385305682,HistGradientBoosting,2024-12-23,0
SKU10012,4,2025-01-20,2025-01-26,39.47534914428171,HistGradientBoosting,2024-12-23,0
SKU10013,4,2025-01-20,2025-01-26,84.35871124439902,HistGradientBoosting,2024-12-23,0
SKU10014,4,2025-01-20,2025-01-26,42.94357755032995,HistGradientBoosting,2024-12-23,0
SKU10015,4,2025-01-20,2025-01-26,98.88525645334754,HistGradientBoosting,2024-12-23,0
SKU10016,4,2025-01-20,2025-01-26,13.922129947885654,HistGradientBoosting,2024-12-23,0
SKU10017,4,2025-01-20,2025-01-26,101.20002283130152,HistGradientBoosting,2024-12-23,0
SKU10018,4,2025-01-20,2025-01-26,52.45746635111993,HistGradientBoosting,2024-12-23,0
SKU10019,4,2025-01-20,2025-01-26,201.8400076568017,HistGradientBoosting,2024-12-23,0
SKU10020,4,2025-01-20,2025-01-26,49.9368120045497,HistGradientBoosting,2024-12-23,0
SKU10021,4,2025-01-20,2025-01-26,560.5023056641852,HistGradientBoosting,2024-12-23,0
SKU10022,4,2025-01-20,2025-01-26,69.01128770411637,HistGradientBoosting,2024-12-23,0
SKU10023,4,2025-01-20,2025-01-26,12.816098890912366,HistGradientBoosting,2024-12-23,0
SKU10024,4,2025-01-20,2025-01-26,133.9871384551042,HistGradientBoosting,2024-12-23,0
SKU10025,4,2025-01-20,2025-01-26,29.566130440567974,HistGradientBoosting,2024-12-23,0
SKU10026,4,2025-01-20,2025-01-26,35.02832776450224,HistGradientBoosting,2024-12-23,0
SKU10027,4,2025-01-20,2025-01-26,42.92334925233816,HistGradientBoosting,2024-12-23,0
SKU10028,4,2025-01-20,2025-01-26,82.53354963253751,HistGradientBoosting,2024-12-23,0
SKU10029,4,2025-01-20,2025-01-26,63.934737076687334,HistGradientBoosting,2024-12-23,0
SKU10030,4,2025-01-20,2025-01-26,49.752795626969714,HistGradientBoosting,2024-12-23,0
SKU10031,4,2025-01-20,2025-01-26,245.90112966797523,HistGradientBoosting,2024-12-23,0
SKU10032,4,2025-01-20,2025-01-26,24.361147549097716,HistGradientBoosting,2024-12-23,0
SKU10033,4,2025-01-20,2025-01-26,24.57327790767306,HistGradientBoosting,2024-12-23,0
SKU10034,4,2025-01-20,2025-01-26,44.68701161594794,HistGradientBoosting,2024-12-23,0
SKU10035,4,2025-01-20,2025-01-26,13.416311221454437,HistGradientBoosting,2024-12-23,0
SKU10036,4,2025-01-20,2025-01-26,72.22415710477011,HistGradientBoosting,2024-12-23,0
SKU10037,4,2025-01-20,2025-01-26,131.1242520590669,HistGradientBoosting,2024-12-23,0
SKU10038,4,2025-01-20,2025-01-26,48.59233904906403,HistGradientBoosting,2024-12-23,0
SKU10039,4,2025-01-20,2025-01-26,21.42500012512003,HistGradientBoosting,2024-12-23,0
SKU10040,4,2025-01-20,2025-01-26,43.97034337256711,HistGradientBoosting,2024-12-23,0
SKU10041,4,2025-01-20,2025-01-26,10.739832140426309,HistGradientBoosting,2024-12-23,0
SKU10042,4,2025-01-20,2025-01-26,178.13304029299138,HistGradientBoosting,2024-12-23,0
SKU10043,4,2025-01-20,2025-01-26,13.697734636325416,HistGradientBoosting,2024-12-23,0
SKU10044,4,2025-01-20,2025-01-26,63.64273687707897,HistGradientBoosting,2024-12-23,0
SKU10045,4,2025-01-20,2025-01-26,726.7708390822369,HistGradientBoosting,2024-12-23,0
SKU10046,4,2025-01-20,2025-01-26,61.21169647846197,HistGradientBoosting,2024-12-23,0
SKU10047,4,2025-01-20,2025-01-26,285.3647929341111,HistGradientBoosting,2024-12-23,0
SKU10048,4,2025-01-20,2025-01-26,27.216418900407437,HistGradientBoosting,2024-12-23,0
SKU10049,4,2025-01-20,2025-01-26,146.91389000928652,HistGradientBoosting,2024-12-23,0
SKU10050,4,2025-01-20,2025-01-26,46.74590489283661,HistGradientBoosting,2024-12-23,0
SKU10051,4,2025-01-20,2025-01-26,96.00503204014916,HistGradientBoosting,2024-12-23,0
SKU10052,4,2025-01-20,2025-01-26,12.733910809051068,HistGradientBoosting,2024-12-23,0
SKU10053,4,2025-01-20,2025-01-26,17.02919410827512,HistGradientBoosting,2024-12-23,0
SKU10054,4,2025-01-20,2025-01-26,28.71957075423737,HistGradientBoosting,2024-12-23,0
SKU10055,4,2025-01-20,2025-01-26,105.00692162026785,HistGradientBoosting,2024-12-23,0
SKU10056,4,2025-01-20,2025-01-26,195.20050783422346,HistGradientBoosting,2024-12-23,0
SKU10057,4,2025-01-20,2025-01-26,170.84554451253564,HistGradientBoosting,2024-12-23,0
SKU10058,4,2025-01-20,2025-01-26,17.53148119568385,HistGradientBoosting,2024-12-23,0
SKU10059,4,2025-01-20,2025-01-26,203.7859945536211,HistGradientBoosting,2024-12-23,0
SKU10060,4,2025-01-20,2025-01-26,43.19216542081451,HistGradientBoosting,2024-12-23,0
SKU10061,4,2025-01-20,2025-01-26,39.37175565294453,HistGradientBoosting,2024-12-23,0
SKU10062,4,2025-01-20,2025-01-26,11.676803884768104,HistGradientBoosting,2024-12-23,0
SKU10063,4,2025-01-20,2025-01-26,109.77519213692503,HistGradientBoosting,2024-12-23,0
SKU10064,4,2025-01-20,2025-01-26,19.870831608843567,HistGradientBoosting,2024-12-23,0
SKU10065,4,2025-01-20,2025-01-26,76.6965568049774,HistGradientBoosting,2024-12-23,0
SKU10066,4,2025-01-20,2025-01-26,204.7621687269075,HistGradientBoosting,2024-12-23,0
SKU10067,4,2025-01-20,2025-01-26,15.664997508263369,HistGradientBoosting,2024-12-23,0
SKU10068,4,2025-01-20,2025-01-26,39.24441272643603,HistGradientBoosting,2024-12-23,0
SKU10069,4,2025-01-20,2025-01-26,22.480600979829035,HistGradientBoosting,2024-12-23,0
SKU10070,4,2025-01-20,2025-01-26,44.06976958313582,HistGradientBoosting,2024-12-23,0
SKU10071,4,2025-01-20,2025-01-26,47.85929241044064,HistGradientBoosting,2024-12-23,0
SKU10072,4,2025-01-20,2025-01-26,30.124543751216013,HistGradientBoosting,2024-12-23,0
SKU10073,4,2025-01-20,2025-01-26,115.86177095435978,HistGradientBoosting,2024-12-23,0
SKU10074,4,2025-01-20,2025-01-26,59.17514173973294,HistGradientBoosting,2024-12-23,0
SKU10075,4,2025-01-20,2025-01-26,58.99176511921748,HistGradientBoosting,2024-12-23,0
SKU10076,4,2025-01-20,2025-01-26,136.90641958138914,HistGradientBoosting,2024-12-23,0
SKU10077,4,2025-01-20,2025-01-26,76.67970858245549,HistGradientBoosting,2024-12-23,0
SKU10078,4,2025-01-20,2025-01-26,55.765429583455635,HistGradientBoosting,2024-12-23,0
SKU10079,4,2025-01-20,2025-01-26,61.00724106915299,HistGradientBoosting,2024-12-23,0
SKU10080,4,2025-01-20,2025-01-26,47.09161785878557,HistGradientBoosting,2024-12-23,0
SKU10081,4,2025-01-20,2025-01-26,41.20063067121411,HistGradientBoosting,2024-12-23,0
SKU10082,4,2025-01-20,2025-01-26,207.51528493912693,HistGradientBoosting,2024-12-23,0
SKU10083,4,2025-01-20,2025-01-26,81.24687269569148,HistGradientBoosting,2024-12-23,0
SKU10084,4,2025-01-20,2025-01-26,19.944499954107084,HistGradientBoosting,2024-12-23,0
SKU10085,4,2025-01-20,2025-01-26,63.52481880537507,HistGradientBoosting,2024-12-23,0
SKU10086,4,2025-01-20,2025-01-26,28.192349874487707,HistGradientBoosting,2024-12-23,0
SKU10087,4,2025-01-20,2025-01-26,291.13903516512744,HistGradientBoosting,2024-12-23,0
SKU10088,4,2025-01-20,2025-01-26,14.282342477699617,HistGradientBoosting,2024-12-23,0
SKU10089,4,2025-01-20,2025-01-26,42.4504935183371,HistGradientBoosting,2024-12-23,0
SKU10090,4,2025-01-20,2025-01-26,29.604798857178157,HistGradientBoosting,2024-12-23,0
SKU10091,4,2025-01-20,2025-01-26,52.117949160584885,HistGradientBoosting,2024-12-23,0
SKU10092,4,2025-01-20,2025-01-26,193.73222848528602,HistGradientBoosting,2024-12-23,0
SKU10093,4,2025-01-20,2025-01-26,41.14608556084677,HistGradientBoosting,2024-12-23,0
SKU10094,4,2025-01-20,2025-01-26,159.1564458090908,HistGradientBoosting,2024-12-23,0
SKU10095,4,2025-01-20,2025-01-26,28.02368456887227,HistGradientBoosting,2024-12-23,0
SKU10096,4,2025-01-20,2025-01-26,192.5818658245898,HistGradientBoosting,2024-12-23,0
SKU10097,4,2025-01-20,2025-01-26,14.845473200887792,HistGradientBoosting,2024-12-23,0
SKU10098,4,2025-01-20,2025-01-26,17.605465600851815,HistGradientBoosting,2024-12-23,0
SKU10099,4,2025-01-20,2025-01-26,95.88709619108224,HistGradientBoosting,2024-12-23,0
SKU10100,4,2025-01-20,2025-01-26,1935.8208066072748,HistGradientBoosting,2024-12-23,0
SKU10101,4,2025-01-20,2025-01-26,233.06951635799538,HistGradientBoosting,2024-12-23,0
SKU10102,4,2025-01-20,2025-01-26,62.46325352764496,HistGradientBoosting,2024-12-23,0
SKU10103,4,2025-01-20,2025-01-26,320.4466077515267,HistGradientBoosting,2024-12-23,0
SKU10104,4,2025-01-20,2025-01-26,10.01296627334785,HistGradientBoosting,2024-12-23,0
SKU10105,4,2025-01-20,2025-01-26,548.9673035280008,HistGradientBoosting,2024-12-23,0
SKU10106,4,2025-01-20,2025-01-26,51.27425152499689,HistGradientBoosting,2024-12-23,0
SKU10107,4,2025-01-20,2025-01-26,115.84893109308842,HistGradientBoosting,2024-12-23,0
SKU10108,4,2025-01-20,2025-01-26,199.97901345353483,HistGradientBoosting,2024-12-23,0
SKU10109,4,2025-01-20,2025-01-26,116.13065113700223,HistGradientBoosting,2024-12-23,0
SKU10110,4,2025-01-20,2025-01-26,74.4250588545985,HistGradientBoosting,2024-12-23,0
SKU10111,4,2025-01-20,2025-01-26,54.71873773603562,HistGradientBoosting,2024-12-23,0
SKU10112,4,2025-01-20,2025-01-26,192.72240457960163,HistGradientBoosting,2024-12-23,0
SKU10113,4,2025-01-20,2025-01-26,20.360296029989705,HistGradientBoosting,2024-12-23,0
SKU10114,4,2025-01-20,2025-01-26,552.4667833776463,HistGradientBoosting,2024-12-23,0
SKU10115,4,2025-01-20,2025-01-26,120.80614190422709,HistGradientBoosting,2024-12-23,0
SKU10116,4,2025-01-20,2025-01-26,19.98429376989369,HistGradientBoosting,2024-12-23,0
